id,name,text_review,photo_1,photo_2,photo_3
btzNQ-765GYkDUHaRyfyEw,Le Ruisseau - Burger Joint," Pour ce qui aime le Bleu, je recommande le Blue burger: bien copieux, on sent à peine le miel (pas mon truc) et les frites sont maison et bonnes! Moi j'ai... Le Ruisseau côté Rambuteau... petit mais costaud ! Encore une énième adresse de burgers diront certains. Oui, mais ici, la qualité du fait maison fait... Alors j'annonce la couleur directe , c'est l'un des meilleure burger de Paris pour moi . 

Un seul menu : 12€ avec frites + boisson . 
Une liste de 5/6...",https://s3-media2.fl.yelpcdn.com/bphoto/DbJjhyD81HzN7h03-EzFOQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/C2QJReoYDKo1ux_lmYnCEA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/kVnwdWg_V9_YvdBbWoiS5w/o.jpg
m7kDVQc-1_yax-KFA7pz0g,Sushi Yaki," Si vous voulez manger un sushi classique mais très bon, allez chez Sushi Yaki !!! 

Peu importe que les proprios soient des asiatiques d'autres régions, ça... Très bonne adresse pour un bon déjeuner dans le 6ème. 
Une très jolie découverte : prix abordables en plus et accueil très chaleureux. C'est la première fois que je mange aussi bien chez un jap.
-Accueil, très agréable toujours souriante 
- Plat ou Menu, toujours frais 
- Prix très...",https://s3-media2.fl.yelpcdn.com/bphoto/tF2G4HAKtouZaaZbT3ME3g/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/bPAmpcFg0wK5FSqlxREYEQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/zztny8j6ohftldBIkRQWVg/o.jpg
gGUuJZU4TiEDJjo9q7lW8A,Freddy's BBQ," Excellent, la viande est tellement fondante...
Le cadre est super et dès qu'on rentre on est séduits par cette odeur délicieuse et le sourire des serveurs !... Pour les amoureux de viandes ... à essayer sans hésitation !!! 
Quantité et qualité sont au rendez- vous. 
Restaurant authentique et convivial aux allures...",https://s3-media3.fl.yelpcdn.com/bphoto/ZZzEQQwIvYYU6-gUaORzeA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/qhh16ACgcuqR-TpZzveYEw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/PZvxz_4Hr23oXj3URsnk0A/o.jpg
d62JZpmI45AseBwTypnJ8g,Le Caveau du Palais," J'y suis allé pour boire une verre en groupe. Le lieu est sympa puisque c'est la place Dauphine. Les prix sont plutôt élevés. J'ai pris un chocolat chaud en... Un belvédère sur la Place Dauphine, encore préservée du flux des touristes; en terrasse quand c'est possible, mais l'intérieur nous permet d'entrer dans... mon resto favori à Paris sur la plus belle place de notre capitale qui accueillit Yves Montand entre autres. Connue des rares initiés et de quelques...",https://s3-media2.fl.yelpcdn.com/bphoto/QeiJgeT-dvWPRhDrKlqreg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/5Hq37edmg5DhjofjtUQlEw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/qQtN6Yc0ZTIEN2Xn-hcnUw/o.jpg
XNfpjD7KWU-r1jB1SR3alg,Crêperie Saint Eustache," Je suis venue à la Crêperie Saint Eustache un samedi midi avec un ami. 
J'ai pris une galette Super forestière et une crêpe chocolat, bananes, amandes, le... Une crêperie sympa qui attire pas mal de touristes et quelques habitués. 

La déco est un peu kitch mais l'atmosphère est plutôt agréable et détendue. La... C'est une petite crêperie où il fait bon de se poser entre deux balades. C'est très cosy, il y a quelques habitués qui vous racontent l'histoire du quartier...",https://s3-media1.fl.yelpcdn.com/bphoto/M1ZLSossCsNW19dz1yjqCQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/7kitSnQ03cHzdcrUQQCuCQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/lsvH80lEM9WXlKjy1ti1Lg/o.jpg
LwRrembo4omcYIColDl12A,Enza & Famiglia Trattoria Pasta," Rien d exceptionnel honnêtement, je comprends pas ses notes! Trop cher pour ce que c'est. Le restaurant ne paye pas de mine de l extérieur. Il est minuscule il doit y avoir 8 tables a l intérieur. 
Mais quand vius gouttez les plats vous ne... Ma cantine du soir ou du weekend. 
Ici c'est frais, ça chante et surtout on peut prendre à emporter et ça en temps que voisin quand on a la flemme de...",https://s3-media2.fl.yelpcdn.com/bphoto/2Y9g49yLSzu9IL-gde6thA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/xPB4jR7vwFdwq0LsTmsuZw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/JhokKWh1kTadkkrgX3DF9Q/o.jpg
5PPRzntCCI_2wIp0g3SWwQ,Banh Mi," Merci Yelp pour cette découverte! 

Les sandwichs étaient succulents. Mais ca n'est rien comparé au caractère trempé et chaleureux de la propriétaire (celle... On y va pour tout, sauf pour la déco !
D'ailleurs, c'est bien simple sans tous ces avis, je ne me serais jamais arrêtée ici ! La devanture est typique des... Meilleur bahn-mi et meilleur bobun de Paris. Inimitable, petit plus pour le piment qui relève les sandwichs et le bobun. L'assaisonnement émerveille les...",https://s3-media1.fl.yelpcdn.com/bphoto/S9fpPi2qTEPXKf7_tzO7tw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/gIZpumOHcDP2Oes4En6Vug/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/1Np8wGZm1-of8MdzobgUCQ/o.jpg
Tb6siRZNm2X7GLiPXWpLLg,Tour d'Argent," La vue de Paris, depuis notre table est toujours aussi magnifique. Pour notre deuxième visite, nous avons opté pour le célèbre canard au sang.
Une... Un restaurant phare de notre patrimoine culinaire,le menu déjeuner est une bonne façon de découvrir leur cuisine qui est classique avec une touche de... Cruelle déception est l'expression qui me vient le plus facilement à la bouche. J'ai la chance de pouvoir régulièrement tester des monuments de la...",https://s3-media4.fl.yelpcdn.com/bphoto/abdGjqJOVTwmmE3wJbZDKA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/BcYVVh3GZgRUNszJz4I69A/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/gMbjb3cBj_028SjNBpgrSg/o.jpg
r22SOV14alXUSGru9LhIoQ,East Mamma," On ne présente plus les Mammas, j'ai commencé par l'East et la grosse claque. 

Je pourrai écrire une poésie sur la mortadelle avec un verre de vin, un... À faire et refaire endroit à la mode avec une carte qui change auvfils du temps c est parfait pas de réservation mais une liste d attente ce qui n est pas... Je l'avais promis dans mon premier avis: ""je reviendrai pour accrocher cette cinquième étoile"". 
Maintenant que je suis revenue plusieurs fois, que j'ai...",https://s3-media4.fl.yelpcdn.com/bphoto/QgyKqYUiczwMS9Auuu_KQA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/4SVHALRGC28tbU-ps63rhA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/kmzjC2D0m0LRtDTqYdAEww/o.jpg
Xas45a0hugQxiroHZu9MDA,Trois Fois Plus de Piment," Trois fois plus de piment...et de laisser aller?
Juste une petite devinette, rien de bien méchant, hein.
Il n'empêche que je ne comprends pas... Tout simplement: trop bon!
J'ai pris le niveau 1, et ça ne piquait pas ^^ MAIS j'ai l'habitude de manger pimenté... bref, prenez un niveau de moins par... Des plats tout simplement exquis , frais , savoureux et servis en quantité. 
Des raviolis servis avec une sauce sucrée et des cacahuète délicieuses et les...",https://s3-media4.fl.yelpcdn.com/bphoto/rwz3x5LqJmc5AbMEnATMpA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/n7ynfmEmmjD3_E7Mmtku-w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/W5l6-7ld8RZZqW-tCzqNPQ/o.jpg
-umFmobUgpW_05m_ud1vHw,La Cordonnerie," Simple et français classique comme on trouve de moins en moins. Andouillette, escalope normande, frite maison. Parfaitement cuisiné Deux frères adorables aux manettes... L'un en cuisine, l'autre sert. C'est la cuisine du marché. Leur foie gras mi-cuit sauce cacao est une tuerie! Il faut...",https://s3-media2.fl.yelpcdn.com/bphoto/X1Se23PBPKPppASL4Se76A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/trA_uxYyTp933aoQfljtPg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/cJOWZS00qk1oAwztzouv2Q/o.jpg
98LviFs0Q9iFKrSRvAg6XQ,Mich Sandwiches," Je me suis régalée avec mon panini poulet mexicain à petit prix, dégusté sur le Pont des Arts au coucher du soleil, Mich' est idéalement placé et efficace C'est la première fois que j'écris un avis sur une sandwicherie mais celle ci se distingue des autres par la qualité des produits et l'accueil... Première note en français, grande responsabilité, à moi de confirmer si Mich mérite le brelan de 5 étoiles accordé par nos amis anglo-saxons. 

En général...",https://s3-media3.fl.yelpcdn.com/bphoto/gtNR0a2KPWlAS1DodQp4Sg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/S-BkicVnziU6wjhf58MTwA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/uWSxW_5ADQixLKaLvpxjDg/o.jpg
Fa3GJ6Ah_CebLY05-T5huA,La Dame de Pic," Pas de révolution en bouche (même si j'ai été agréablement surpris par l'amuse-bouche crème de chou-fleur + noix de coco) mais d'excellents produits, des... Entre mes doigts une languette papier buvard que je respire à plein poumons et me voilà projetée deux mois en arrière, à la table du restaurant La Dame de... Superbe, raffiné, élégant... Tout l'esprit gastronomique concentré en un lieu. Ce qui veut dire qu'on vit un moment à part... Et que le service vous le fait...",https://s3-media2.fl.yelpcdn.com/bphoto/1amsAIoYUe4-oIeFh2zZiw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/LUcA9Mg2WdiHNV9ePRszJw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/1Fnh1_IEnfw22TRW7_LLug/o.jpg
sgc5fGdiYfOmq8sTeyG3Kw,Café Saint-Régis," Un des rares cafés situés dans un lieu touristique où on a envie de rester et qui offre une atmosphère d'intimité même dans des endroits les plus exposés de... A éviter, prix trop élevé pour la qualité proposée.Le croque monsieur est une tartine avec du gruyère et du jambon, les frites sont des surgelées. De bien... Ambiance et gouaille de serveurs parisien assurées, dans un contexte très agréable sur l'île saint Louis, un peu hors du flux des touristes, cartes et plats...",https://s3-media3.fl.yelpcdn.com/bphoto/6SPVk8RzhInj-XnHkiOTdg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/LNu4BLEFf-j4fQYBFb-JmA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/a2CvQAD06XdCiMRms_SM-g/o.jpg
snXC-mZkOxsFhgLhFYbtGg,La Fresque," Trouver un bon restaurant autour des halles semble compliqué un samedi après 21h. Nous sommes tombés sur La Fresque et ma foi, nous y avons bien mangé.... A déjeuner un vendredi midi entre amis. L'accueil est très agréable, sans chichis, on l'impression de faire partie des habitués. La formule E+P ou P+D à 16€... Brasserie bondée typiquement parisienne aux prix plus que démocratique. 

A conseiller pour un lunch vite fait entre deux visites ou encore un bon repas en...",https://s3-media1.fl.yelpcdn.com/bphoto/KLzbBUR7Ekqt3ET3VoOVvA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/kAbreXfysstStWOeTLNSHw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Qj4UKPBAMxWzUpPWNy2P3A/o.jpg
qNdmSOThb2nu0c99NcyEtg,Takara," Deuxième visite, toujours aussi parfait! Cette fois ci j'ai testé la sélection de sashimi du chef (à partir de deux personnes): thon, thon gras, seriole,... Restaurant avec une ambiance calme et excellente. Tous les plats que nous avons pris étaient succulents. Salade de Shitake sautés, assortiment de sashimi,... Vous voulez du Shabu Shabu d'excellente qualité, aller là-bas !!!

Personnel adorable, bonne ambiance !!!",https://s3-media3.fl.yelpcdn.com/bphoto/4uQz08Yoall84g-UO5EVoA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/EBZCuuHw89EETPghWAH0UA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/JUh_ahZLgjd5015V3XTCYA/o.jpg
C8Gg5maujOFs-pKFxz3hJA,Aux Trois Mailletz," Je suis allée au Trois Mailletz à l'occasion d'un anniversaire. Je me suis dit qu'un diner dans un restaurant cabaret devait être super original !

Nous... 5 étoiles pour la musique : Soprano, violoniste et pianiste au top!

Par contre, service catastrophique du début à la fin !! Des erreurs du début à la... Définitivement un de mes endroits parisiens préférés..
Entre bons vins, bons fromages et une super ambiance",https://s3-media2.fl.yelpcdn.com/bphoto/iybQlBGbbSUsDWgABt5HvQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/WIGXNZMoxJLFoFXlXxT4zQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/darRAdwnVQfPGl1Mljz23g/o.jpg
c89IQ0D6xXiSMvzLaBJt8Q,Le P'tit Barcelone," J'attendais beaucoup de cette adresse de tapas comme en Espagne.

L'accueil est très bon et la vitrine ouverte sur la rue, les clients debout, ajoutent à... Le P'tit Barcelone, je l'attendais au tournant parce qu'un nom pareil, c'est la promesse de retrouver un peu (beaucoup) de ce qui fait le charme de... petit bar a tapas dans un quartier en constante évolution. endroit sympa à la déco rouge cosi. ambiance festive dès l'ouverture c'est à dire 20h00 !!...",https://s3-media2.fl.yelpcdn.com/bphoto/FnQsEkgb4Bv2OBlfcLwUeQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ix-k9QsfvqUA37KZ-SVxaw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3u2GwPXkSaosYs6tkoJIQw/o.jpg
hfe0QLfHwyaiE_HBhkq9AA,Le Grenier de Notre-Dame," Un restaurant bio que ne transforme pas l'essai malheureusement...
Les plats sont corrects mais les ingrédients et la préparation ne sont pas très... Qu'est ce que je suis contente d'avoir enfin découvert ce restaurant grâce à un pote car il est situé près de mon travail dans le quartier très touristique... J'y suis allée deux fois, et malheureusement, le goût n'est pas au rendez-vous. La 1ere fois, j'ai trouvé le cassoulet un peu fade. La 2e fois, les...",https://s3-media2.fl.yelpcdn.com/bphoto/cgN0cj3tKKhIc7yv7DV7Qg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/X95h5y2-woM6L7WZhjIw0A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/JNsxeoQZHDSH8MKbwu7Xcw/o.jpg
0duO0gvk7L7lflOeZmTV0A,Maison de la Poutine," Petit restaurant dans le quartier du bas Montmartre... une cuisine québécoise faite avec amour ... 

Une spécialité de nos cousins d'outre-Atlantique... La Maison de la Poutine c'est un petit restaurant très sympa (plutôt snack que resto si je peux me permettre) du côté de Montorgueil qui propose .... des... Une poutine au top.
Après une looooongue attente, le plaisir de pouvoir déguster cette poutine est au rendez vous.
J'ai aimé la sauce, les frites, le fait...",https://s3-media1.fl.yelpcdn.com/bphoto/y-W5ELlBSIjQlgD6aoJqqA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/tfEO-0lrvsYeOk9z3KmAcw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/NRkl67AIuCoCUwY5F2yBZA/o.jpg
w5PJS5z4h48_jHkbsdWxMw,Fermier Gourmet," Testé par hasard, j'ai apprécié le service, les proportions généreuses. J'aurais aimé avoir du boeuf made in France mais non. Je me suis rabattu sur le... 2.5/5.

On m'en a parlé comme d'une perle. 

Pour une commande à emporter, j'ai demandé frites et légumes en accompagnement, finalement je n'ai eu que des... Bof... On mavait promis Mont et merveilles et je nai pas eu l'effet wahoo...
Cadre: rue du temple, interieur sympa, ventilateur pour afronter la forte...",https://s3-media3.fl.yelpcdn.com/bphoto/neimAw8G37WsgnRk9-9W5w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/h883xH7Rw9pWspb3JRWj3w/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Ze5n1joV1qDf3-sGC8RfGg/o.jpg
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine," Génial sur tous les points.
Accueil, service, cuisine, ambiance, prix !

Un grand bravo Salon de thé très mignon, je m'y suis rendue avec une amie vers 17h donc c'était une ambiance plutôt calme et reposante.

Celui-ci propose des thés de la... Un Dimanche A Paris étant fermé je me suis rabattu sur La Jacobine. Eh bien j'y ai bu un excellent chocolat chaud! Onctueux avec une pointe de café, un...",https://s3-media4.fl.yelpcdn.com/bphoto/nzAcUmxZ3NhEg5TSSv6hxw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/lZMh5n8_hbLdpkoXEfyiYg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/vhM7W_JgAgYTBg0P_ZzX0g/o.jpg
zKyeywNvBa_yzlbNJulamg,Itacate," Il parait qu'à défaut de traverser l'Atlantique, on peut avoir le goût du Mexique chez Itacate! C'est bon pour ton empreinte carbone et ton porte-monnaie,... Délicieux, vrai cuisine Mexicaine fait par de vrai Mexicains professionnel & gentils.  Margaritas bien dosée,  pour moi le Mole Negro légèrement sucré est à... Pas convaincu jusqu'ici par la cuisine mexicaine, j'ai été plutôt satisfait de mon déjeuner chez Itacate. Serveur aimable et patient, service plutôt rapide...",https://s3-media3.fl.yelpcdn.com/bphoto/SWZmwC3Bz3s82ROevBqErA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/surUOVlwMzkZY5dWcc5TNg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/2Bi4Vl2lA0Hz7YGbaQzS3g/o.jpg
Bx9w5upaDemxCcDZHDppQw,Matamata Coffee Bar," J'aime trop ce petit coffee shop! Et si vous avez la chance d'arriver quand un gâteau est au four, vous comprendrez pourquoi!

Le café y est très bon, les... En ce premier mercredi des soldes, une pause s'est imposée...Nous découvrons Matamata. 
La carte des cafés est réduite mais sachez que vous pouvez demander... Cappuccino :9/10
Pain au chocolat: 4/10
Service:5/10 
Reviendrai pour le café peut être.",https://s3-media3.fl.yelpcdn.com/bphoto/zmLKgzgFOqMvtyVcL7bTDQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ZykRD4ZkxrBu7ca6HTtmVQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/hgZI83BBw84vRDbEnP4_TQ/o.jpg
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier," Si vous voulez squatter un resto pour la soirée, oubliez cet endroit!
Serveurs très gentils et bilingues par contre faut que ça tourne!
Service super méga... Je voulais aller chez Chartier depuis que je suis tout petit. Et, comment dire...ça aurait du rester une envie.
Déjà, première surprise, on n'est placé pas... Ambiance vieille brasserie parisienne. Cuisine simple et peu chère. Premier jour de reprise suite à la crise sanitaire: tout est mis en œuvre pour respecter...",https://s3-media2.fl.yelpcdn.com/bphoto/1NnxckZc5y2XtNasediY0g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/GKvspdnSfHroD_KwLx9Ctg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/9Rg4rmL-rYF8go5cfi8Pcw/o.jpg
CQi4W2vY8KSiG6n24eaScA,Mystery Cuisine," Bel endroit, avec un concept assez surprenant.
Une cuisine mélangeant produit de qualité et un brin de chimie.
Très surprenant et cela fait son effet,
Le...",https://s3-media4.fl.yelpcdn.com/bphoto/Yg-U8ko05PInMCRVlL5ISw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/nzKpq2eoZvDMeujTrgCuRQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/veeyWOErNR23bSP_9wnTyA/o.jpg
ZEzVavg9-yVYXCmNzsOoAg,Blend," Ma cantine à burgers !
Au début je prenais tout cheesy, frites, jus, cookie... et maintenant je sais... soit j'y vais en mode manger sain hamb + jus soit en... Je teste enfin l'un des coins à burgers mythiques de la capitale...Ma note hésite grandement entre le 3 et le 4.

Plutôt 4 pour, étonnamment, les à-côtés... Peut être que tester Blend après un Paris New York n'était pas une bonne idée. Ma note est complètement du à cette comparaison. 

Les lieux sont plutôt...",https://s3-media1.fl.yelpcdn.com/bphoto/3bovLx9Ztg7BPQjXf_NMYA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ell2GopWEJq8SseXqww2JA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/qH1uXHPvy85hPfSYUsz85g/o.jpg
JB7J97Y33N4g3QHP-8xEJA,Comptoir Gourmet," Ce lieu est très sympathique. Plats simples, copieux, d'excellente qualité.
L'accueil y est très cordial.
Rapport qualité/prix correct pour le... Excellents produits italiens  pas mal de choix entre charcuteries, fromages et sandwichs. A accompagner avec un spritz aperol ou un verre de vin.... Des produits de haute qualité, un accueil chaleureux et convivial. Un endroit passionnant pour les passionnés. 
Je recommande chaudement!!!",https://s3-media4.fl.yelpcdn.com/bphoto/UYnuCihwRoAEsakbknngoA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/IrGhXuFiNHiGOplRNgOraw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/LKoAmiCRxbrpKw_FSCpkaQ/o.jpg
coG7MrFUyZUxybC2S8fHFQ,La Rôtisserie d'Argent," Bon accueil, décoration "" à la française "" et service impeccable. Un peu chic mais sans prétention. Tout ce que nous avons commandé aujourd'hui, (entrée,... c'est délicieux et le service est très attentif, la rôtisserie est excellente, la purée délicieuse. Depuis qu'ils ont ouvert la boulangerie patisserie à... Ce Restaurant a bien changé c est toujours extrêmement vide la semaine . Anciens clients depuis plus de 30 ans nous avons été refoulés par une personne...",https://s3-media2.fl.yelpcdn.com/bphoto/ByWRoBa1fw1LZTL8qBvQUg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Q3vLAHBO0xJuf4aLUGve4Q/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/9qKtdr3NHTBv8Ggs9IgU2w/o.jpg
r15vziwCxQmvyhd-3u1iPg,Breakfast in America," Alors franchement au top!
Oui il faudrait qu'ils fassent un gros coup de ménage (poussière et moucherons!)
Mais je me suis tellement sentie aux US (où j'ai... Nouvelle mise à jour.

Mais où es tu passé Breakfast in América que j'aimais?
Où sont passés tes serveurs sympas? Pourquoi les nouveaux se trompent dans les... Le burger poulet cajun que j'ai mangé était très bon, les pommes de terre sautées beaucoup moins : plutôt sèches et sans intérêt avec un supplément cheddar...",https://s3-media2.fl.yelpcdn.com/bphoto/KA43xxk1psH2yKg_K3DA2w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/VJoQzpsEHgCeH7CuV98AkQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/91QVS4oYIoHuzDtviNHD4A/o.jpg
69Jp-YKmgfan9SWC36zgxA,Ralph's," Cadre très agréable et service au top par un personnel très élégant ! 
Déjeuner en terrasse avec comme voisin de table Mr Lauren en personne ;)
Burger bien... Voilà l'exemple d'endroit où mon trois étoiles est essentiellement lié au lieu et à l'ambiance en général. J'aurai sans doute mis deux étoiles autrement... A saint germain des prés , au rez de chaussé de l'hotel particulier Ralph Lauren , le restaurant est tres cosy avec des boiseries et des tableaux anciens...",https://s3-media1.fl.yelpcdn.com/bphoto/RjCxLFGI0-RDJ3Qv23PeXA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/AIgFs4MrcBcdocX-xRTXKw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wsJ3AWY_0l8HL8CZiYeQkg/o.jpg
1Klp5abILcizWWVuAUW21w,Le Petit Opportun," Excellent , le tout fait maison, le patron super cool et attentionné. Pour un restaurant à Châtelet, c'est une agréable surprise 
L'accueil du patron : il...",https://s3-media4.fl.yelpcdn.com/bphoto/-yNd8T3UtrDIq_BAGMLwVg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/0VEZ5MNxoRtZcCFfoJRZ1Q/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Chfzf303-9pjsMN7rZcnYQ/o.jpg
VkF15jZQe3bYZdYK-irgYw,Bien Bien," Très bon Thaï.

Je recommande vivement. Le restaurant est d'ailleurs toujours bondé (à midi comme en soirée) donc n'hésitez pas à réserver. 
Pad Thaï... Petit restaurant thai qui mérite 5 étoiles.
Nous étions pressés et nous avons pu manger en 1h grâce au service rapide et les serveurs sont super... Super restau qui adapte aussi ses plats aux végétariens, personnel adorable et menus très abordable !",https://s3-media2.fl.yelpcdn.com/bphoto/0BAEU-hiYNCUfpgPLm7VFw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/FHO9KV9kK79XIDXZ312UQw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/K5XE1RanovNzcq747ufTRw/o.jpg
WGm2729Xmwt0XJvRq0lN3w,Kodawari Ramen," EDIT: deuxième visite ce midi: entrée/plat/dessert tout était excellent, serveur agréable rapide et au conseils avisés, pas de pression pour quitter la... Un dépaysement total !
L'endroit est stylisé comme si c'était un vrai marché de poissons au Japon le plus connu, fermé depuis 2018, le Tsukiji.
Il vaut... Excellent.

Un des meilleurs ramen que j'ai mangé (si ce n'est le meilleur).
Manger chez Kodawari se mérite. Après une attente de 45 minutes un samedi midi,...",https://s3-media3.fl.yelpcdn.com/bphoto/jNyLpWomWjln-aHcRrftRQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Y0KZEupjfzTiEaJucjKGAg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ecKftrGq75b0vdZtsvFdOQ/o.jpg
vCy73lpmXz0Pa4BuEyPzUg,Maison Rouge," C'est bien, c'est bon, c'est propre...
Malgré que se soit un peu trop léger en quantité. Mais bon... le cadre est sympa.",https://s3-media2.fl.yelpcdn.com/bphoto/0j5THO-PPH4-HV_yWHP2vQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/aLftzMR15bU-KYF7rpNFbw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/13qHoZ1tv6qluOfIs5JBIA/o.jpg
ztDpbIX8XKKhaGLjyyosqQ,La Porteña," Quelle déception!
Service très  moyen  et c'est clairement  pas les meilleures empanadas de Paris! les empanadas sont très sèches, assez petites et pas... Très très bon ! Empanadas délicieuses ! Petit restaurant très joli et possibilité de prendre à emporter pour manger au sacré cœur tout proche !
Top ! Petit endroit sympa sans prétention. Des empanadas variés et pas mauvaises. Service convivial.",https://s3-media4.fl.yelpcdn.com/bphoto/eeydBEQuHhg783qAJxYZOg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/RfgSc1sBPzJh1HVGyssOEA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/xCi2I7d3pdBEItMlD24uEg/o.jpg
_g6gt6b6b83cNnqjD5efBA,Mobster Diner," Des l'entrée vous êtes plongé dans un décor néo-jazz s'inspirant des films de de gangster de Scorsese. L'ambiance musicale est en accord. Les burger sont... Le Mobster c'est un spot de burger bien planqué dans une petite ruelle du côté de Mouffetard, et c'est plutôt sympa. En tout cas le lieu est chouette, le... Les frites, c'est hyper sérieux.
Nan franchement. 
Au Mobster Diner, ils promettent des frites cuites en deux fois (mais c'est pas la technique normale,...",https://s3-media1.fl.yelpcdn.com/bphoto/59lA2eijg_g_NDqDNBWrWQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/fiu1iQTHFR45BYLfcGKfZg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/cuP_gIlOBDYDnaHZjbwzNA/o.jpg
